province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Kien Giang,34,29,27.0,68,45,Drizzle,5/27/2021
Kien Giang,33,29,12.5,70,44,Drizzle,5/28/2021
Kien Giang,32,29,12.5,74,41,Drizzle,5/29/2021
Kien Giang,34,28,9.0,72,58,Drizzle,5/30/2021
Kien Giang,33,29,5.6,71,29,Drizzle,5/31/2021
Kien Giang,32,29,48.2,71,33,Drizzle,6/1/2021
Kien Giang,29,28,30.9,77,79,Drizzle,6/2/2021
Kien Giang,30,28,19.8,73,64,Drizzle,6/3/2021
Kien Giang,29,28,16.7,76,59,Drizzle,6/4/2021
Kien Giang,30,29,8.9,74,44,Drizzle,6/5/2021
Kien Giang,31,29,3.7,76,47,Rain,6/6/2021
Kien Giang,31,30,0.3,74,30,Rain,6/7/2021
Kien Giang,30,28,8.7,77,57,Drizzle,6/8/2021
Kien Giang,30,28,10.6,77,94,Drizzle,6/9/2021
Kien Giang,29,28,3.2,77,81,Rain,6/10/2021
Kien Giang,31,28,2.8,74,48,Rain,6/11/2021
Kien Giang,31,28,0.1,73,47,Rain,6/12/2021
Kien Giang,31,29,1.8,76,57,Rain,6/13/2021
Kien Giang,30,29,0.8,79,84,Rain,6/14/2021
Kien Giang,31,29,8.6,76,40,Drizzle,6/15/2021
Kien Giang,29,28,8.6,78,62,Drizzle,6/16/2021
Kien Giang,29,27,19.2,82,83,Drizzle,6/17/2021
Kien Giang,28,27,26.2,86,94,Drizzle,6/18/2021
Kien Giang,28,27,21.4,85,93,Drizzle,6/19/2021
Kien Giang,30,27,10.8,80,55,Drizzle,6/20/2021
Kien Giang,31,28,0.8,77,27,Rain,6/21/2021
Kien Giang,30,28,0.0,77,40,Sunny,6/22/2021
Kien Giang,31,28,0.0,77,31,Sunny,6/23/2021
Kien Giang,31,29,0.6,77,48,Rain,6/24/2021
Kien Giang,31,29,0.2,77,40,Rain,6/25/2021
Kien Giang,30,28,20.0,76,38,Drizzle,6/26/2021
Kien Giang,31,27,10.6,72,33,Drizzle,6/27/2021
Kien Giang,31,27,0.1,74,31,Rain,6/28/2021
Kien Giang,31,28,0.0,75,22,Sunny,6/29/2021
Kien Giang,31,29,2.9,75,29,Rain,6/30/2021
Kien Giang,31,28,5.5,76,34,Drizzle,7/1/2021
Kien Giang,30,28,0.6,74,29,Rain,7/2/2021
Kien Giang,30,29,0.3,74,39,Rain,7/3/2021
Kien Giang,30,28,0.0,74,32,Sunny,7/4/2021
Kien Giang,30,28,5.1,74,33,Drizzle,7/5/2021
Kien Giang,30,27,24.2,76,48,Drizzle,7/6/2021
Kien Giang,29,28,2.3,75,62,Rain,7/7/2021
Kien Giang,30,28,3.0,78,67,Rain,7/8/2021
Kien Giang,30,28,5.5,77,45,Drizzle,7/9/2021
Kien Giang,30,28,2.8,78,56,Rain,7/10/2021
Kien Giang,29,27,13.6,81,86,Drizzle,7/11/2021
Kien Giang,27,27,16.1,84,84,Drizzle,7/12/2021
Kien Giang,29,27,8.8,80,73,Drizzle,7/13/2021
Kien Giang,29,28,11.1,79,70,Drizzle,7/14/2021
Kien Giang,28,27,6.7,80,90,Drizzle,7/15/2021
Kien Giang,29,28,0.6,79,84,Rain,7/16/2021
Kien Giang,28,27,19.7,84,91,Drizzle,7/17/2021
Kien Giang,28,27,27.5,84,75,Drizzle,7/18/2021
Kien Giang,30,27,16.2,81,50,Drizzle,7/19/2021
Kien Giang,29,28,2.5,81,43,Rain,7/20/2021
Kien Giang,30,28,0.0,79,45,Sunny,7/21/2021
Kien Giang,29,28,1.2,79,50,Rain,7/22/2021
Kien Giang,30,28,0.4,77,41,Rain,7/23/2021
Kien Giang,30,29,0.7,77,37,Rain,7/24/2021
Kien Giang,30,28,0.6,76,37,Rain,7/25/2021
Kien Giang,30,29,0.0,77,35,Sunny,7/26/2021
Kien Giang,30,29,0.1,76,28,Rain,7/27/2021
Kien Giang,30,28,0.6,77,39,Rain,7/28/2021
Kien Giang,30,29,0.0,75,59,Sunny,7/29/2021
Kien Giang,30,28,0.0,75,43,Sunny,7/30/2021
Kien Giang,31,28,0.0,73,32,Sunny,7/31/2021
Kien Giang,30,28,0.0,74,27,Sunny,8/1/2021
Kien Giang,30,28,0.7,74,50,Rain,8/2/2021
Kien Giang,30,29,0.9,72,42,Rain,8/3/2021
Kien Giang,30,28,0.3,75,61,Rain,8/4/2021
Kien Giang,30,28,5.6,76,61,Drizzle,8/5/2021
Kien Giang,30,28,5.0,76,56,Rain,8/6/2021
Kien Giang,29,28,3.5,76,70,Rain,8/7/2021
Kien Giang,28,27,10.9,83,91,Drizzle,8/8/2021
Kien Giang,28,27,16.2,82,88,Drizzle,8/9/2021
Kien Giang,29,27,6.5,79,64,Drizzle,8/10/2021
Kien Giang,30,27,3.0,77,43,Rain,8/11/2021
Kien Giang,30,28,5.5,75,47,Drizzle,8/12/2021
Kien Giang,29,28,7.3,76,71,Drizzle,8/13/2021
Kien Giang,29,27,5.3,77,68,Drizzle,8/14/2021
Kien Giang,30,27,3.2,77,37,Rain,8/15/2021
Kien Giang,30,28,0.1,76,37,Rain,8/16/2021
Kien Giang,29,28,2.4,78,48,Rain,8/17/2021
Kien Giang,29,28,17.9,79,46,Drizzle,8/18/2021
Kien Giang,29,27,14.4,79,59,Drizzle,8/19/2021
Kien Giang,30,28,0.7,77,38,Rain,8/20/2021
Kien Giang,29,28,19.0,79,39,Drizzle,8/21/2021
Kien Giang,30,28,0.1,78,27,Rain,8/22/2021
Kien Giang,30,28,0.6,78,30,Rain,8/23/2021
Kien Giang,30,27,2.9,78,37,Rain,8/24/2021
Kien Giang,30,28,1.5,75,26,Rain,8/25/2021
Kien Giang,30,28,0.0,75,45,Sunny,8/26/2021
Kien Giang,29,28,6.4,75,38,Drizzle,8/27/2021
Kien Giang,30,28,1.3,75,33,Rain,8/28/2021
Kien Giang,30,28,0.3,74,33,Rain,8/29/2021
Kien Giang,31,28,0.3,73,21,Rain,8/30/2021
Kien Giang,31,28,0.1,73,26,Rain,8/31/2021
Kien Giang,30,29,2.8,73,30,Rain,9/1/2021
Kien Giang,30,28,11.9,76,35,Drizzle,9/2/2021
Kien Giang,29,28,9.2,77,58,Drizzle,9/3/2021
Kien Giang,29,27,2.2,76,83,Rain,9/4/2021
Kien Giang,30,28,0.2,75,43,Rain,9/5/2021
Kien Giang,30,28,32.3,75,28,Drizzle,9/6/2021
Kien Giang,30,28,17.2,74,33,Drizzle,9/7/2021
Kien Giang,30,27,15.5,76,51,Drizzle,9/8/2021
Kien Giang,30,28,11.5,78,44,Drizzle,9/9/2021
Kien Giang,31,28,2.3,76,40,Rain,9/10/2021
Kien Giang,31,28,10.6,76,31,Drizzle,9/11/2021
Kien Giang,30,28,11.3,77,46,Drizzle,9/12/2021
Kien Giang,30,28,23.5,77,54,Drizzle,9/13/2021
Kien Giang,29,28,0.6,77,68,Rain,9/14/2021
Kien Giang,29,28,12.6,76,61,Drizzle,9/15/2021
Kien Giang,28,28,21.1,81,74,Drizzle,9/16/2021
Kien Giang,28,27,16.3,82,94,Drizzle,9/17/2021
Kien Giang,28,27,15.4,82,74,Drizzle,9/18/2021
Kien Giang,30,27,0.7,77,31,Rain,9/19/2021
Kien Giang,31,27,50.6,74,37,Rain,9/20/2021
Kien Giang,32,27,13.8,76,31,Drizzle,9/21/2021
Kien Giang,32,27,43.3,75,30,Drizzle,9/22/2021
Kien Giang,31,27,7.6,75,40,Drizzle,9/23/2021
Kien Giang,31,27,7.1,73,60,Drizzle,9/24/2021
Kien Giang,31,28,0.0,73,33,Sunny,9/25/2021
Kien Giang,31,28,9.6,73,20,Drizzle,9/26/2021
Kien Giang,30,28,2.6,75,23,Rain,9/27/2021
Kien Giang,30,28,8.1,76,22,Drizzle,9/28/2021
Kien Giang,30,28,24.3,77,35,Drizzle,9/29/2021
Kien Giang,30,28,10.4,76,28,Drizzle,9/30/2021
Kien Giang,32,28,9.4,75,26,Drizzle,10/1/2021
Kien Giang,30,28,41.4,75,52,Drizzle,10/2/2021
Kien Giang,31,26,39.8,78,68,Drizzle,10/3/2021
Kien Giang,31,27,27.4,78,61,Drizzle,10/4/2021
Kien Giang,28,26,4.2,84,90,Rain,10/5/2021
Kien Giang,30,26,41.7,80,52,Drizzle,10/6/2021
Kien Giang,31,27,18.7,78,23,Drizzle,10/7/2021
Kien Giang,32,27,5.1,75,35,Drizzle,10/8/2021
Kien Giang,32,27,0.3,75,20,Rain,10/9/2021
Kien Giang,32,27,14.4,75,23,Drizzle,10/10/2021
Kien Giang,32,27,1.6,73,39,Rain,10/11/2021
Kien Giang,32,27,5.5,74,34,Drizzle,10/12/2021
Kien Giang,31,27,12.8,72,36,Drizzle,10/13/2021
Kien Giang,32,27,13.3,73,27,Drizzle,10/14/2021
Kien Giang,31,27,0.6,75,32,Rain,10/15/2021
Kien Giang,32,27,13.9,74,22,Drizzle,10/16/2021
Kien Giang,31,27,0.1,75,23,Rain,10/17/2021
Kien Giang,31,28,14.8,72,29,Drizzle,10/18/2021
Kien Giang,29,25,25.5,77,62,Drizzle,10/19/2021
Kien Giang,30,25,4.9,82,73,Rain,10/20/2021
Kien Giang,32,27,27.2,77,28,Drizzle,10/21/2021
Kien Giang,32,27,1.6,75,25,Rain,10/22/2021
Kien Giang,32,28,38.0,72,44,Drizzle,10/23/2021
Kien Giang,30,27,11.8,74,45,Drizzle,10/24/2021
Kien Giang,30,26,16.8,80,29,Drizzle,10/25/2021
Kien Giang,32,27,7.4,78,31,Drizzle,10/26/2021
Kien Giang,32,27,1.2,75,28,Rain,10/27/2021
Kien Giang,32,27,21.3,75,37,Drizzle,10/28/2021
Kien Giang,31,27,21.9,75,37,Drizzle,10/29/2021
Kien Giang,32,27,0.1,70,15,Rain,10/30/2021
Kien Giang,31,25,0.0,63,8,Sunny,10/31/2021
Kien Giang,32,26,0.0,67,35,Sunny,11/1/2021
Kien Giang,32,27,4.4,70,32,Rain,11/2/2021
Kien Giang,32,27,4.8,72,44,Rain,11/3/2021
Kien Giang,31,27,16.8,75,31,Drizzle,11/4/2021
Kien Giang,32,27,3.7,76,33,Rain,11/5/2021
Kien Giang,32,27,1.4,75,40,Rain,11/6/2021
Kien Giang,30,27,19.8,80,64,Drizzle,11/7/2021
Kien Giang,29,26,20.5,83,55,Drizzle,11/8/2021
Kien Giang,30,26,7.5,81,29,Drizzle,11/9/2021
Kien Giang,31,27,0.0,75,17,Sunny,11/10/2021
Kien Giang,32,27,0.3,75,15,Rain,11/11/2021
Kien Giang,32,27,8.1,77,42,Drizzle,11/12/2021
Kien Giang,32,26,14.0,76,33,Drizzle,11/13/2021
Kien Giang,31,26,16.3,78,28,Drizzle,11/14/2021
Kien Giang,31,26,0.2,77,18,Rain,11/15/2021
Kien Giang,31,27,32.7,80,31,Drizzle,11/16/2021
Kien Giang,32,26,5.7,77,21,Drizzle,11/17/2021
Kien Giang,29,27,2.7,76,46,Rain,11/18/2021
Kien Giang,30,26,24.8,76,60,Drizzle,11/19/2021
Kien Giang,31,26,0.2,78,31,Rain,11/20/2021
Kien Giang,31,26,1.5,78,31,Rain,11/21/2021
Kien Giang,31,26,1.1,76,28,Rain,11/22/2021
Kien Giang,32,27,0.0,72,13,Sunny,11/23/2021
Kien Giang,30,27,0.0,72,35,Sunny,11/24/2021
Kien Giang,29,27,0.0,72,51,Sunny,11/25/2021
Kien Giang,28,25,0.3,78,61,Rain,11/26/2021
Kien Giang,31,24,5.8,79,40,Drizzle,11/27/2021
Kien Giang,30,25,0.9,80,33,Rain,11/28/2021
Kien Giang,31,26,0.1,75,23,Rain,11/29/2021
Kien Giang,32,26,0.0,73,30,Sunny,11/30/2021
Kien Giang,31,26,0.0,74,37,Sunny,12/1/2021
Kien Giang,32,26,0.0,74,20,Sunny,12/2/2021
Kien Giang,31,26,0.1,73,38,Rain,12/3/2021
Kien Giang,32,27,8.4,75,25,Drizzle,12/4/2021
Kien Giang,32,26,0.0,71,14,Sunny,12/5/2021
Kien Giang,31,26,0.0,73,30,Sunny,12/6/2021
Kien Giang,31,27,8.6,75,53,Drizzle,12/7/2021
Kien Giang,31,27,10.9,76,37,Drizzle,12/8/2021
Kien Giang,31,26,2.2,75,23,Rain,12/9/2021
Kien Giang,31,27,0.0,76,19,Sunny,12/10/2021
Kien Giang,31,26,0.4,75,26,Rain,12/11/2021
Kien Giang,31,26,0.1,74,25,Rain,12/12/2021
Kien Giang,31,26,0.2,73,43,Rain,12/13/2021
Kien Giang,31,25,0.0,70,19,Sunny,12/14/2021
Kien Giang,30,26,8.7,74,37,Drizzle,12/15/2021
Kien Giang,30,25,7.7,77,34,Drizzle,12/16/2021
Kien Giang,31,26,0.2,73,44,Rain,12/17/2021
Kien Giang,31,25,0.2,76,41,Rain,12/18/2021
Kien Giang,31,26,0.0,73,41,Sunny,12/19/2021
Kien Giang,31,26,0.8,76,26,Rain,12/20/2021
Kien Giang,30,26,2.5,80,27,Rain,12/21/2021
Kien Giang,30,25,0.5,78,36,Rain,12/22/2021
Kien Giang,29,26,14.7,81,42,Drizzle,12/23/2021
Kien Giang,31,26,3.2,74,51,Rain,12/24/2021
Kien Giang,31,26,8.0,74,49,Drizzle,12/25/2021
Kien Giang,31,27,21.0,73,54,Drizzle,12/26/2021
Kien Giang,29,26,29.2,78,56,Drizzle,12/27/2021
Kien Giang,28,25,28.5,82,72,Drizzle,12/28/2021
Kien Giang,30,25,23.6,78,49,Drizzle,12/29/2021
Kien Giang,30,25,7.7,76,52,Drizzle,12/30/2021
Kien Giang,29,25,0.0,69,13,Sunny,12/31/2021
Kien Giang,28,25,0.0,66,28,Sunny,1/1/2022
Kien Giang,25,24,22.1,77,89,Drizzle,1/2/2022
Kien Giang,28,24,12.3,82,70,Drizzle,1/3/2022
Kien Giang,28,26,7.8,84,61,Drizzle,1/4/2022
Kien Giang,29,25,0.5,82,38,Rain,1/5/2022
Kien Giang,30,25,2.5,78,32,Rain,1/6/2022
Kien Giang,30,25,0.0,75,5,Sunny,1/7/2022
Kien Giang,29,25,3.4,78,25,Rain,1/8/2022
Kien Giang,30,25,0.0,76,25,Sunny,1/9/2022
Kien Giang,30,25,0.4,76,20,Rain,1/10/2022
Kien Giang,30,25,0.2,76,33,Rain,1/11/2022
Kien Giang,30,25,24.3,74,39,Drizzle,1/12/2022
Kien Giang,31,25,0.0,71,41,Sunny,1/13/2022
Kien Giang,31,25,0.0,72,11,Sunny,1/14/2022
Kien Giang,31,25,1.4,73,30,Rain,1/15/2022
Kien Giang,30,25,1.8,73,39,Rain,1/16/2022
Kien Giang,30,25,0.0,70,26,Sunny,1/17/2022
Kien Giang,30,25,0.0,67,27,Sunny,1/18/2022
Kien Giang,31,24,0.0,66,28,Sunny,1/19/2022
Kien Giang,31,25,0.0,73,26,Sunny,1/20/2022
Kien Giang,31,25,1.4,74,43,Rain,1/21/2022
Kien Giang,31,25,0.6,72,21,Rain,1/22/2022
Kien Giang,29,24,0.0,71,17,Sunny,1/23/2022
Kien Giang,29,24,0.0,69,12,Sunny,1/24/2022
Kien Giang,30,23,0.0,65,2,Sunny,1/25/2022
Kien Giang,30,24,0.0,65,21,Sunny,1/26/2022
Kien Giang,30,24,0.0,69,11,Sunny,1/27/2022
Kien Giang,31,24,0.0,71,28,Sunny,1/28/2022
Kien Giang,31,25,0.0,70,23,Sunny,1/29/2022
Kien Giang,31,25,0.0,68,13,Sunny,1/30/2022
Kien Giang,31,25,0.0,67,38,Sunny,1/31/2022
Kien Giang,30,25,0.0,72,47,Sunny,2/1/2022
Kien Giang,31,25,0.0,69,45,Sunny,2/2/2022
Kien Giang,31,25,0.0,74,42,Sunny,2/3/2022
Kien Giang,31,25,0.8,75,46,Rain,2/4/2022
Kien Giang,30,25,1.4,75,42,Rain,2/5/2022
Kien Giang,30,25,0.3,75,43,Rain,2/6/2022
Kien Giang,32,25,0.0,74,25,Sunny,2/7/2022
Kien Giang,33,25,0.1,72,16,Rain,2/8/2022
Kien Giang,34,25,0.1,75,21,Rain,2/9/2022
Kien Giang,32,24,0.0,70,12,Sunny,2/10/2022
Kien Giang,32,24,0.0,72,25,Sunny,2/11/2022
Kien Giang,32,26,0.0,67,26,Sunny,2/12/2022
Kien Giang,31,25,0.0,66,19,Sunny,2/13/2022
Kien Giang,32,25,0.0,69,15,Sunny,2/14/2022
Kien Giang,32,25,0.0,66,11,Sunny,2/15/2022
Kien Giang,32,24,0.0,70,14,Sunny,2/16/2022
Kien Giang,31,25,0.5,75,35,Rain,2/17/2022
Kien Giang,31,25,0.6,75,27,Rain,2/18/2022
Kien Giang,32,24,0.3,73,24,Rain,2/19/2022
Kien Giang,32,25,0.1,73,17,Rain,2/20/2022
Kien Giang,32,26,0.0,74,43,Sunny,2/21/2022
Kien Giang,30,26,0.4,75,46,Rain,2/22/2022
Kien Giang,32,25,0.0,70,27,Sunny,2/23/2022
Kien Giang,32,25,0.0,70,17,Sunny,2/24/2022
Kien Giang,32,25,0.0,66,16,Sunny,2/25/2022
Kien Giang,32,25,0.0,67,18,Sunny,2/26/2022
Kien Giang,33,25,0.0,68,17,Sunny,2/27/2022
Kien Giang,32,26,0.0,68,16,Sunny,2/28/2022
Kien Giang,31,25,0.0,70,42,Sunny,3/1/2022
Kien Giang,32,25,0.0,69,16,Sunny,3/2/2022
Kien Giang,34,24,0.0,68,3,Sunny,3/3/2022
Kien Giang,32,25,0.0,66,5,Sunny,3/4/2022
Kien Giang,33,25,0.0,67,1,Sunny,3/5/2022
Kien Giang,31,25,0.0,71,4,Sunny,3/6/2022
Kien Giang,32,26,0.0,68,5,Sunny,3/7/2022
Kien Giang,34,26,0.0,69,7,Sunny,3/8/2022
Kien Giang,33,26,0.0,72,29,Sunny,3/9/2022
Kien Giang,32,26,0.0,70,17,Sunny,3/10/2022
Kien Giang,32,28,0.0,67,2,Sunny,3/11/2022
Kien Giang,32,28,0.0,67,10,Sunny,3/12/2022
Kien Giang,34,27,0.0,66,13,Sunny,3/13/2022
Kien Giang,33,27,1.4,67,37,Rain,3/14/2022
Kien Giang,34,26,0.1,69,19,Rain,3/15/2022
Kien Giang,33,27,1.0,67,39,Rain,3/16/2022
Kien Giang,33,28,0.0,67,31,Sunny,3/17/2022
Kien Giang,34,27,0.2,67,16,Rain,3/18/2022
Kien Giang,33,28,0.0,68,36,Sunny,3/19/2022
Kien Giang,32,27,0.1,71,53,Rain,3/20/2022
Kien Giang,32,28,1.1,68,27,Rain,3/21/2022
Kien Giang,32,28,0.0,70,25,Sunny,3/22/2022
Kien Giang,33,29,19.9,69,27,Drizzle,3/23/2022
Kien Giang,34,28,0.0,66,26,Sunny,3/24/2022
Kien Giang,34,28,0.0,65,39,Sunny,3/25/2022
Kien Giang,34,28,0.0,64,32,Sunny,3/26/2022
Kien Giang,33,28,0.0,66,31,Sunny,3/27/2022
Kien Giang,33,27,1.2,70,33,Rain,3/28/2022
Kien Giang,33,27,0.1,71,20,Rain,3/29/2022
Kien Giang,33,28,1.0,71,30,Rain,3/30/2022
Kien Giang,34,28,2.7,67,24,Rain,3/31/2022
Kien Giang,33,28,1.8,66,40,Rain,4/1/2022
Kien Giang,35,27,0.0,63,12,Sunny,4/2/2022
Kien Giang,33,27,22.4,69,32,Drizzle,4/3/2022
Kien Giang,32,28,46.1,71,38,Drizzle,4/4/2022
Kien Giang,32,27,7.6,69,46,Drizzle,4/5/2022
Kien Giang,34,27,0.8,68,28,Rain,4/6/2022
Kien Giang,32,28,1.9,69,41,Rain,4/7/2022
Kien Giang,35,28,0.2,67,22,Rain,4/8/2022
Kien Giang,35,28,1.1,67,11,Rain,4/9/2022
Kien Giang,34,28,0.0,65,14,Sunny,4/10/2022
Kien Giang,33,29,0.0,68,28,Sunny,4/11/2022
Kien Giang,32,29,8.1,70,33,Drizzle,4/12/2022
Kien Giang,34,29,0.1,69,23,Rain,4/13/2022
Kien Giang,35,29,0.3,67,10,Rain,4/14/2022
Kien Giang,34,29,0.2,65,9,Rain,4/15/2022
Kien Giang,35,30,3.6,65,29,Rain,4/16/2022
Kien Giang,34,30,5.6,68,48,Drizzle,4/17/2022
Kien Giang,33,29,6.0,70,51,Drizzle,4/18/2022
Kien Giang,33,29,0.0,72,25,Sunny,4/19/2022
Kien Giang,33,30,8.0,73,47,Drizzle,4/20/2022
Kien Giang,34,29,0.8,70,21,Rain,4/21/2022
Kien Giang,34,29,0.2,67,29,Rain,4/22/2022
Kien Giang,35,29,5.0,68,39,Rain,4/23/2022
Kien Giang,34,30,2.0,69,35,Rain,4/24/2022
Kien Giang,34,29,1.6,70,47,Rain,4/25/2022
Kien Giang,35,29,0.3,67,32,Rain,4/26/2022
Kien Giang,34,29,6.1,68,29,Drizzle,4/27/2022
Kien Giang,33,29,25.8,70,39,Drizzle,4/28/2022
Kien Giang,35,29,1.3,70,32,Rain,4/29/2022
Kien Giang,34,28,0.3,71,33,Rain,4/30/2022
Kien Giang,32,30,0.6,72,31,Rain,5/1/2022
Kien Giang,33,31,1.7,72,22,Rain,5/2/2022
Kien Giang,33,30,4.5,69,25,Rain,5/3/2022
Kien Giang,33,30,13.7,70,27,Drizzle,5/4/2022
Kien Giang,32,30,2.0,72,27,Rain,5/5/2022
Kien Giang,32,30,0.5,72,36,Rain,5/6/2022
Kien Giang,32,30,4.5,73,36,Rain,5/7/2022
Kien Giang,32,30,2.7,73,38,Rain,5/8/2022
Kien Giang,32,30,0.7,71,31,Rain,5/9/2022
Kien Giang,30,29,31.2,77,80,Drizzle,5/10/2022
Kien Giang,32,29,2.5,73,38,Rain,5/11/2022
Kien Giang,31,30,10.2,74,41,Drizzle,5/12/2022
Kien Giang,32,29,3.4,74,37,Rain,5/13/2022
Kien Giang,32,29,6.0,72,27,Drizzle,5/14/2022
Kien Giang,32,29,7.4,73,27,Drizzle,5/15/2022
Kien Giang,33,29,5.2,73,30,Drizzle,5/16/2022
Kien Giang,32,30,0.1,72,26,Rain,5/17/2022
Kien Giang,32,30,1.3,74,39,Rain,5/18/2022
Kien Giang,32,30,0.2,72,45,Rain,5/19/2022
Kien Giang,33,30,4.0,72,29,Rain,5/20/2022
Kien Giang,32,30,2.4,71,22,Rain,5/21/2022
Kien Giang,32,30,5.4,73,41,Drizzle,5/22/2022
Kien Giang,32,30,6.4,71,24,Drizzle,5/23/2022
Kien Giang,32,29,12.4,70,21,Drizzle,5/24/2022
Kien Giang,32,30,4.6,71,30,Rain,5/25/2022
Kien Giang,32,30,6.9,71,32,Drizzle,5/26/2022
Kien Giang,33,30,2.5,72,37,Rain,5/27/2022
Kien Giang,33,29,22.6,73,40,Drizzle,5/28/2022
Kien Giang,33,29,7.7,71,47,Drizzle,5/29/2022
Kien Giang,34,29,21.8,70,41,Drizzle,5/30/2022
Kien Giang,34,29,0.1,70,27,Rain,5/31/2022
Kien Giang,34,29,14.8,69,27,Drizzle,6/1/2022
Kien Giang,33,29,12.1,69,32,Drizzle,6/2/2022
Kien Giang,33,29,11.3,70,54,Drizzle,6/3/2022
Kien Giang,33,29,28.0,70,57,Drizzle,6/4/2022
Kien Giang,32,29,13.3,75,47,Drizzle,6/5/2022
Kien Giang,32,28,18.4,71,78,Drizzle,6/6/2022
Kien Giang,31,27,10.7,75,51,Drizzle,6/7/2022
Kien Giang,32,28,2.1,73,35,Rain,6/8/2022
Kien Giang,31,30,0.6,73,39,Rain,6/9/2022
Kien Giang,32,29,12.0,74,53,Drizzle,6/10/2022
Kien Giang,31,28,36.0,75,55,Drizzle,6/11/2022
Kien Giang,32,29,9.1,74,42,Drizzle,6/12/2022
Kien Giang,31,29,1.1,76,22,Rain,6/13/2022
Kien Giang,31,29,1.2,75,37,Rain,6/14/2022
Kien Giang,31,29,0.4,77,31,Rain,6/15/2022
Kien Giang,31,29,4.8,78,42,Rain,6/16/2022
Kien Giang,29,27,19.4,82,79,Drizzle,6/17/2022
Kien Giang,29,27,21.2,80,65,Drizzle,6/18/2022
Kien Giang,31,28,5.8,75,46,Drizzle,6/19/2022
Kien Giang,31,28,23.4,77,19,Drizzle,6/20/2022
Kien Giang,30,29,31.3,78,32,Drizzle,6/21/2022
Kien Giang,30,28,10.0,79,42,Drizzle,6/22/2022
Kien Giang,30,28,12.7,80,61,Drizzle,6/23/2022
Kien Giang,30,28,2.5,78,47,Rain,6/24/2022
Kien Giang,30,28,6.5,80,38,Drizzle,6/25/2022
Kien Giang,30,28,14.0,78,61,Drizzle,6/26/2022
Kien Giang,28,26,15.6,82,58,Drizzle,6/27/2022
Kien Giang,29,28,1.9,78,51,Rain,6/28/2022
Kien Giang,30,28,7.2,78,34,Drizzle,6/29/2022
Kien Giang,30,28,1.1,78,32,Rain,6/30/2022
Kien Giang,29,28,9.9,78,46,Drizzle,7/1/2022
Kien Giang,29,29,5.7,78,40,Drizzle,7/2/2022
Kien Giang,29,28,6.4,77,49,Drizzle,7/3/2022
Kien Giang,29,28,3.5,77,37,Rain,7/4/2022
Kien Giang,29,28,2.5,77,36,Rain,7/5/2022
Kien Giang,30,28,4.1,76,19,Rain,7/6/2022
Kien Giang,30,28,5.7,79,24,Drizzle,7/7/2022
Kien Giang,30,28,1.1,79,39,Rain,7/8/2022
Kien Giang,30,28,0.1,78,30,Rain,7/9/2022
Kien Giang,30,28,0.0,79,21,Sunny,7/10/2022
Kien Giang,30,28,4.4,79,22,Rain,7/11/2022
Kien Giang,30,28,0.2,77,26,Rain,7/12/2022
Kien Giang,30,28,1.2,79,33,Rain,7/13/2022
Kien Giang,30,28,2.9,76,18,Rain,7/14/2022
Kien Giang,30,28,0.0,76,37,Sunny,7/15/2022
Kien Giang,30,29,7.3,77,50,Drizzle,7/16/2022
Kien Giang,29,28,3.2,78,61,Rain,7/17/2022
Kien Giang,29,28,1.2,78,55,Rain,7/18/2022
Kien Giang,30,28,2.1,78,40,Rain,7/19/2022
Kien Giang,30,28,11.9,78,38,Drizzle,7/20/2022
Kien Giang,30,28,0.7,77,27,Rain,7/21/2022
Kien Giang,30,28,9.0,75,27,Drizzle,7/22/2022
Kien Giang,30,29,0.5,78,42,Rain,7/23/2022
Kien Giang,30,28,12.6,77,52,Drizzle,7/24/2022
Kien Giang,29,26,7.0,77,57,Drizzle,7/25/2022
Kien Giang,30,26,2.0,73,41,Rain,7/26/2022
Kien Giang,29,28,0.8,77,39,Rain,7/27/2022
Kien Giang,30,28,2.6,78,56,Rain,7/28/2022
Kien Giang,30,28,2.7,77,40,Rain,7/29/2022
Kien Giang,30,28,2.6,77,43,Rain,7/30/2022
Kien Giang,30,29,1.0,78,37,Rain,7/31/2022
Kien Giang,30,28,3.1,76,23,Rain,8/1/2022
Kien Giang,29,27,7.0,77,46,Drizzle,8/2/2022
Kien Giang,29,27,13.6,79,62,Drizzle,8/3/2022
Kien Giang,29,28,6.5,78,53,Drizzle,8/4/2022
Kien Giang,29,28,6.6,77,40,Drizzle,8/5/2022
Kien Giang,29,27,12.0,79,74,Drizzle,8/6/2022
Kien Giang,27,25,66.9,85,86,Rain,8/7/2022
Kien Giang,28,26,21.8,84,91,Drizzle,8/8/2022
Kien Giang,27,25,122.2,91,95,Thunderstorm,8/9/2022
Kien Giang,29,26,8.6,83,73,Drizzle,8/10/2022
Kien Giang,29,27,9.1,81,43,Drizzle,8/11/2022
Kien Giang,30,27,0.5,79,23,Rain,8/12/2022
Kien Giang,30,27,0.7,80,18,Rain,8/13/2022
Kien Giang,30,28,0.1,81,29,Rain,8/14/2022
Kien Giang,29,28,2.2,80,55,Rain,8/15/2022
Kien Giang,30,28,0.4,79,28,Rain,8/16/2022
Kien Giang,30,28,2.0,78,19,Rain,8/17/2022
Kien Giang,30,28,0.6,78,10,Rain,8/18/2022
Kien Giang,30,28,0.0,78,33,Sunny,8/19/2022
