province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Dong Thap,36,26,1.0,67,34.0,Rain,4/8/2020
Dong Thap,36,26,2.1,67,21.0,Rain,4/9/2020
Dong Thap,36,26,1.6,68,32.0,Rain,4/10/2020
Dong Thap,38,26,0.0,64,20.0,Sunny,4/11/2020
Dong Thap,38,27,0.0,61,13.0,Sunny,4/12/2020
Dong Thap,36,26,0.1,63,20.0,Rain,4/13/2020
Dong Thap,37,26,0.0,60,8.0,Sunny,4/14/2020
Dong Thap,37,25,0.0,62,14.0,Sunny,4/15/2020
Dong Thap,37,25,0.0,64,24.0,Sunny,4/16/2020
Dong Thap,36,25,0.1,65,45.0,Rain,4/17/2020
Dong Thap,36,27,1.7,63,35.0,Rain,4/18/2020
Dong Thap,38,27,0.0,58,19.0,Sunny,4/19/2020
Dong Thap,38,27,0.0,55,10.0,Sunny,4/20/2020
Dong Thap,38,27,0.0,56,15.0,Sunny,4/21/2020
Dong Thap,39,27,1.7,61,18.0,Rain,4/22/2020
Dong Thap,36,27,27.4,70,30.0,Drizzle,4/23/2020
Dong Thap,35,27,11.3,68,31.0,Drizzle,4/24/2020
Dong Thap,35,27,11.5,70,24.0,Drizzle,4/25/2020
Dong Thap,36,27,4.3,70,37.0,Rain,4/26/2020
Dong Thap,34,27,8.9,71,45.0,Drizzle,4/27/2020
Dong Thap,34,26,7.1,70,22.0,Drizzle,4/28/2020
Dong Thap,34,26,5.8,69,23.0,Drizzle,4/29/2020
Dong Thap,33,27,8.2,73,36.0,Drizzle,4/30/2020
Dong Thap,34,26,5.1,71,56.0,Drizzle,5/1/2020
Dong Thap,35,27,5.6,70,62.0,Drizzle,5/2/2020
Dong Thap,35,27,2.9,70,55.0,Rain,5/3/2020
Dong Thap,34,27,9.4,73,47.0,Drizzle,5/4/2020
Dong Thap,36,27,11.9,73,31.0,Drizzle,5/5/2020
Dong Thap,34,27,3.5,71,27.0,Rain,5/6/2020
Dong Thap,31,26,1.7,77,45.0,Rain,5/7/2020
Dong Thap,34,26,2.4,71,40.0,Rain,5/8/2020
Dong Thap,33,26,6.6,73,49.0,Drizzle,5/9/2020
Dong Thap,30,26,1.3,80,55.0,Rain,5/10/2020
Dong Thap,33,26,0.5,71,44.0,Rain,5/11/2020
Dong Thap,36,27,0.2,67,26.0,Rain,5/12/2020
Dong Thap,33,27,0.0,67,40.0,Sunny,5/13/2020
Dong Thap,35,27,6.8,66,58.0,Drizzle,5/14/2020
Dong Thap,33,27,21.8,76,43.0,Drizzle,5/15/2020
Dong Thap,30,26,5.3,82,60.0,Drizzle,5/16/2020
Dong Thap,35,26,1.8,73,44.0,Rain,5/17/2020
Dong Thap,35,27,13.0,75,41.0,Drizzle,5/18/2020
Dong Thap,35,27,7.3,77,47.0,Drizzle,5/19/2020
Dong Thap,34,27,14.8,78,37.0,Drizzle,5/20/2020
Dong Thap,33,27,14.5,81,36.0,Drizzle,5/21/2020
Dong Thap,33,27,20.4,81,42.0,Drizzle,5/22/2020
Dong Thap,34,27,11.2,79,46.0,Drizzle,5/23/2020
Dong Thap,33,26,2.4,78,60.0,Rain,5/24/2020
Dong Thap,34,25,0.6,71,55.0,Rain,5/25/2020
Dong Thap,34,25,2.1,75,67.0,Rain,5/26/2020
Dong Thap,34,26,6.4,72,47.0,Drizzle,5/27/2020
Dong Thap,34,26,0.0,76,42.0,Sunny,5/28/2020
Dong Thap,34,26,1.2,75,35.0,Rain,5/29/2020
Dong Thap,32,26,1.0,79,38.0,Rain,5/30/2020
Dong Thap,34,26,4.8,78,22.0,Rain,5/31/2020
Dong Thap,33,26,4.2,79,52.0,Rain,6/1/2020
Dong Thap,33,26,12.6,79,67.0,Drizzle,6/2/2020
Dong Thap,32,26,3.4,82,60.0,Rain,6/3/2020
Dong Thap,34,27,6.4,78,61.0,Drizzle,6/4/2020
Dong Thap,32,26,17.1,80,58.0,Drizzle,6/5/2020
