province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Can Tho,31,24,0.5,82,50,Rain,1/7/2021
Can Tho,31,24,2.0,82,36,Rain,1/8/2021
Can Tho,32,24,0.4,81,39,Rain,1/9/2021
Can Tho,30,24,10.9,85,42,Drizzle,1/10/2021
Can Tho,32,23,0.0,74,25,Sunny,1/11/2021
Can Tho,30,21,0.0,69,25,Sunny,1/12/2021
Can Tho,29,20,0.0,68,16,Sunny,1/13/2021
Can Tho,30,22,0.0,69,66,Sunny,1/14/2021
Can Tho,29,23,0.5,75,58,Rain,1/15/2021
Can Tho,29,23,6.1,82,66,Drizzle,1/16/2021
Can Tho,28,23,6.3,83,58,Drizzle,1/17/2021
Can Tho,31,23,6.4,79,50,Drizzle,1/18/2021
Can Tho,29,23,6.5,84,64,Drizzle,1/19/2021
Can Tho,31,23,0.1,77,31,Rain,1/20/2021
Can Tho,31,24,13.8,80,46,Drizzle,1/21/2021
Can Tho,30,24,9.7,84,57,Drizzle,1/22/2021
Can Tho,31,24,0.4,79,47,Rain,1/23/2021
Can Tho,31,24,6.1,79,44,Drizzle,1/24/2021
Can Tho,32,24,0.4,76,36,Rain,1/25/2021
Can Tho,32,23,2.5,79,31,Rain,1/26/2021
Can Tho,32,24,1.5,77,33,Rain,1/27/2021
Can Tho,31,24,14.8,83,40,Drizzle,1/28/2021
Can Tho,32,24,7.2,79,51,Drizzle,1/29/2021
Can Tho,32,24,5.6,80,31,Drizzle,1/30/2021
Can Tho,32,24,4.0,78,26,Rain,1/31/2021
Can Tho,32,23,0.1,72,32,Rain,2/1/2021
Can Tho,30,23,0.2,72,40,Rain,2/2/2021
Can Tho,31,22,0.0,72,22,Sunny,2/3/2021
Can Tho,31,22,0.0,67,3,Sunny,2/4/2021
Can Tho,30,21,0.0,67,7,Sunny,2/5/2021
Can Tho,29,20,0.0,67,6,Sunny,2/6/2021
Can Tho,29,21,0.0,70,11,Sunny,2/7/2021
Can Tho,29,20,0.0,71,21,Sunny,2/8/2021
Can Tho,31,20,0.0,72,12,Sunny,2/9/2021
Can Tho,30,21,0.0,75,27,Sunny,2/10/2021
Can Tho,29,21,0.6,77,50,Rain,2/11/2021
Can Tho,32,22,0.0,67,17,Sunny,2/12/2021
Can Tho,32,22,0.0,66,34,Sunny,2/13/2021
Can Tho,33,22,0.0,65,15,Sunny,2/14/2021
Can Tho,32,22,0.0,72,16,Sunny,2/15/2021
Can Tho,35,23,0.0,73,21,Sunny,2/16/2021
Can Tho,32,23,0.1,73,35,Rain,2/17/2021
Can Tho,32,24,9.3,76,42,Drizzle,2/18/2021
Can Tho,33,24,0.7,73,31,Rain,2/19/2021
Can Tho,33,23,0.0,69,14,Sunny,2/20/2021
Can Tho,33,23,0.0,71,30,Sunny,2/21/2021
Can Tho,34,24,0.0,70,31,Sunny,2/22/2021
Can Tho,34,24,0.0,66,17,Sunny,2/23/2021
Can Tho,35,24,0.0,60,2,Sunny,2/24/2021
Can Tho,35,24,0.0,65,22,Sunny,2/25/2021
Can Tho,34,24,0.0,61,15,Sunny,2/26/2021
Can Tho,33,24,0.3,64,44,Rain,2/27/2021
Can Tho,33,25,0.2,63,45,Rain,2/28/2021
Can Tho,33,25,3.1,69,48,Rain,3/1/2021
Can Tho,33,25,0.0,72,52,Sunny,3/2/2021
Can Tho,33,25,0.0,71,35,Sunny,3/3/2021
Can Tho,36,24,0.0,66,15,Sunny,3/4/2021
Can Tho,35,26,0.0,65,34,Sunny,3/5/2021
Can Tho,36,25,0.0,66,22,Sunny,3/6/2021
Can Tho,36,26,0.0,61,17,Sunny,3/7/2021
Can Tho,36,25,0.0,62,19,Sunny,3/8/2021
Can Tho,35,25,0.0,58,20,Sunny,3/9/2021
Can Tho,35,25,0.0,57,24,Sunny,3/10/2021
Can Tho,35,24,0.0,56,20,Sunny,3/11/2021
Can Tho,36,25,0.0,57,17,Sunny,3/12/2021
Can Tho,33,25,0.1,61,37,Rain,3/13/2021
Can Tho,33,25,0.0,69,55,Sunny,3/14/2021
Can Tho,33,24,5.2,71,45,Drizzle,3/15/2021
Can Tho,33,25,3.3,70,45,Rain,3/16/2021
Can Tho,33,25,0.1,68,34,Rain,3/17/2021
Can Tho,36,25,0.0,64,22,Sunny,3/18/2021
Can Tho,36,25,0.0,64,28,Sunny,3/19/2021
Can Tho,36,25,0.0,64,20,Sunny,3/20/2021
Can Tho,34,26,0.5,65,40,Rain,3/21/2021
Can Tho,33,26,8.6,67,47,Drizzle,3/22/2021
Can Tho,34,25,0.1,59,37,Rain,3/23/2021
Can Tho,35,25,0.0,56,13,Sunny,3/24/2021
Can Tho,33,25,0.1,64,42,Rain,3/25/2021
Can Tho,34,25,0.0,63,26,Sunny,3/26/2021
Can Tho,36,25,0.0,57,33,Sunny,3/27/2021
Can Tho,33,25,0.0,63,37,Sunny,3/28/2021
Can Tho,34,24,0.0,63,31,Sunny,3/29/2021
Can Tho,32,25,0.0,69,41,Sunny,3/30/2021
Can Tho,33,25,0.0,64,43,Sunny,3/31/2021
Can Tho,32,25,0.0,61,38,Sunny,4/1/2021
Can Tho,33,24,0.0,61,37,Sunny,4/2/2021
Can Tho,33,24,0.0,64,37,Sunny,4/3/2021
Can Tho,32,24,0.0,64,43,Sunny,4/4/2021
Can Tho,32,24,0.1,70,50,Rain,4/5/2021
Can Tho,34,24,0.0,65,46,Sunny,4/6/2021
Can Tho,35,26,0.6,59,29,Rain,4/7/2021
